gfid,datenum,date,ndvi
54026,10,2020-10-30,0.154
54026,11,2020-10-31,0.162
54026,12,2020-11-01,0.171
54026,13,2020-11-02,0.179
54026,14,2020-11-03,0.187
54026,15,2020-11-04,0.195
54026,16,2020-11-05,0.203
54026,17,2020-11-06,0.212
54026,18,2020-11-07,0.221
54026,19,2020-11-08,0.23
54026,20,2020-11-09,0.24
54026,21,2020-11-10,0.251
54026,22,2020-11-11,0.263
54026,23,2020-11-12,0.275
54026,24,2020-11-13,0.29
54026,25,2020-11-14,0.305
54026,26,2020-11-15,0.32
54026,27,2020-11-16,0.336
54026,28,2020-11-17,0.352
54026,29,2020-11-18,0.368
54026,30,2020-11-19,0.382
54026,31,2020-11-20,0.395
54026,32,2020-11-21,0.408
54026,33,2020-11-22,0.419
54026,34,2020-11-23,0.429
54026,35,2020-11-24,0.439
54026,36,2020-11-25,0.449
54026,37,2020-11-26,0.46
54026,38,2020-11-27,0.473
54026,39,2020-11-28,0.489
54026,40,2020-11-29,0.509
54026,41,2020-11-30,0.531
54026,42,2020-12-01,0.554
54026,43,2020-12-02,0.579
54026,44,2020-12-03,0.606
54026,45,2020-12-04,0.632
54026,46,2020-12-05,0.659
54026,47,2020-12-06,0.683
54026,48,2020-12-07,0.706
54026,49,2020-12-08,0.725
54026,50,2020-12-09,0.74
54026,51,2020-12-10,0.751
54026,52,2020-12-11,0.759
54026,53,2020-12-12,0.765
54026,54,2020-12-13,0.769
54026,55,2020-12-14,0.77
54026,56,2020-12-15,0.77
54026,57,2020-12-16,0.77
54026,58,2020-12-17,0.77
54026,59,2020-12-18,0.769
54026,60,2020-12-19,0.768
54026,61,2020-12-20,0.768
54026,62,2020-12-21,0.767
54026,63,2020-12-22,0.765
54026,64,2020-12-23,0.764
54026,65,2020-12-24,0.762
54026,66,2020-12-25,0.76
54026,67,2020-12-26,0.757
54026,68,2020-12-27,0.754
54026,69,2020-12-28,0.751
54026,70,2020-12-29,0.747
54026,71,2020-12-30,0.744
54026,72,2020-12-31,0.74
54026,73,2021-01-01,0.736
54026,74,2021-01-02,0.733
54026,75,2021-01-03,0.729
54026,76,2021-01-04,0.726
54026,77,2021-01-05,0.722
54026,78,2021-01-06,0.719
54026,79,2021-01-07,0.716
54026,80,2021-01-08,0.713
54026,81,2021-01-09,0.71
54026,82,2021-01-10,0.707
54026,83,2021-01-11,0.705
54026,84,2021-01-12,0.702
54026,85,2021-01-13,0.699
54026,86,2021-01-14,0.697
54026,87,2021-01-15,0.694
54026,88,2021-01-16,0.693
54026,89,2021-01-17,0.691
54026,90,2021-01-18,0.691
54026,91,2021-01-19,0.691
54026,92,2021-01-20,0.693
54026,93,2021-01-21,0.695
54026,94,2021-01-22,0.698
54026,95,2021-01-23,0.702
54026,96,2021-01-24,0.707
54026,97,2021-01-25,0.712
54026,98,2021-01-26,0.719
54026,99,2021-01-27,0.725
54026,100,2021-01-28,0.733
54026,101,2021-01-29,0.74
54026,102,2021-01-30,0.748
54026,103,2021-01-31,0.756
54026,104,2021-02-01,0.764
54026,105,2021-02-02,0.772
54026,106,2021-02-03,0.78
54026,107,2021-02-04,0.787
54026,108,2021-02-05,0.794
54026,109,2021-02-06,0.8
54026,110,2021-02-07,0.805
54026,111,2021-02-08,0.809
54026,112,2021-02-09,0.814
54026,113,2021-02-10,0.817
54026,114,2021-02-11,0.82
54026,115,2021-02-12,0.821
54026,116,2021-02-13,0.822
54026,117,2021-02-14,0.823
54026,118,2021-02-15,0.823
54026,119,2021-02-16,0.823
54026,120,2021-02-17,0.822
54026,121,2021-02-18,0.821
54026,122,2021-02-19,0.82
54026,123,2021-02-20,0.819
54026,124,2021-02-21,0.818
54026,125,2021-02-22,0.818
54026,126,2021-02-23,0.818
54026,127,2021-02-24,0.817
54026,128,2021-02-25,0.817
54026,129,2021-02-26,0.816
54026,130,2021-02-27,0.815
54026,131,2021-02-28,0.814
54026,132,2021-03-01,0.813
54026,133,2021-03-02,0.812
54026,134,2021-03-03,0.81
54026,135,2021-03-04,0.808
54026,136,2021-03-05,0.805
54026,137,2021-03-06,0.801
54026,138,2021-03-07,0.794
54026,139,2021-03-08,0.784
54026,140,2021-03-09,0.773
54026,141,2021-03-10,0.761
54026,142,2021-03-11,0.749
54026,143,2021-03-12,0.738
54026,144,2021-03-13,0.727
54026,145,2021-03-14,0.717
54026,146,2021-03-15,0.706
54026,147,2021-03-16,0.696
54026,148,2021-03-17,0.687
54026,149,2021-03-18,0.68
54026,150,2021-03-19,0.675
54026,151,2021-03-20,0.671
54026,152,2021-03-21,0.668
54026,153,2021-03-22,0.663
54026,154,2021-03-23,0.656
54026,155,2021-03-24,0.647
54026,156,2021-03-25,0.637
54026,157,2021-03-26,0.623
54026,158,2021-03-27,0.604
54026,159,2021-03-28,0.579
54026,160,2021-03-29,0.549
54026,161,2021-03-30,0.518
54026,162,2021-03-31,0.485
54026,163,2021-04-01,0.453
54026,164,2021-04-02,0.422
54026,165,2021-04-03,0.391
54026,166,2021-04-04,0.361
54026,167,2021-04-05,0.333
54026,168,2021-04-06,0.307
54026,169,2021-04-07,0.286
54026,170,2021-04-08,0.271
54026,171,2021-04-09,0.26
54026,172,2021-04-10,0.251
54026,173,2021-04-11,0.244
54026,174,2021-04-12,0.237
54026,175,2021-04-13,0.23
54026,176,2021-04-14,0.223
54026,177,2021-04-15,0.217
54026,178,2021-04-16,0.211
54026,179,2021-04-17,0.204
54026,180,2021-04-18,0.198
54026,181,2021-04-19,0.193
54026,182,2021-04-20,0.187
54026,183,2021-04-21,0.182
54026,184,2021-04-22,0.176
54026,185,2021-04-23,0.171
54026,186,2021-04-24,0.166
54026,187,2021-04-25,0.161
54026,188,2021-04-26,0.156
54026,189,2021-04-27,0.151
54026,190,2021-04-28,0.146
54026,191,2021-04-29,0.141
54026,192,2021-04-30,0.137
54026,193,2021-05-01,0.134
54026,194,2021-05-02,0.132
54026,195,2021-05-03,0.131
54026,196,2021-05-04,0.131
54026,197,2021-05-05,0.131
54026,198,2021-05-06,0.13
54026,199,2021-05-07,0.13
54026,200,2021-05-08,0.13
54026,201,2021-05-09,0.129
54027,0,2020-10-20,0.505
54027,1,2020-10-21,0.476
54027,2,2020-10-22,0.447
54027,3,2020-10-23,0.418
54027,4,2020-10-24,0.39
54027,5,2020-10-25,0.363
54027,6,2020-10-26,0.337
54027,7,2020-10-27,0.311
54027,8,2020-10-28,0.289
54027,9,2020-10-29,0.271
54027,10,2020-10-30,0.259
54027,11,2020-10-31,0.252
54027,12,2020-11-01,0.245
54027,13,2020-11-02,0.237
54027,14,2020-11-03,0.226
54027,15,2020-11-04,0.213
54027,16,2020-11-05,0.2
54027,17,2020-11-06,0.187
54027,18,2020-11-07,0.175
54027,19,2020-11-08,0.163
54027,20,2020-11-09,0.152
54027,21,2020-11-10,0.143
54027,22,2020-11-11,0.135
54027,23,2020-11-12,0.129
54027,24,2020-11-13,0.126
54027,25,2020-11-14,0.125
54027,26,2020-11-15,0.125
54027,27,2020-11-16,0.127
54027,28,2020-11-17,0.129
54027,29,2020-11-18,0.131
54027,30,2020-11-19,0.133
54027,31,2020-11-20,0.136
54027,32,2020-11-21,0.139
54027,33,2020-11-22,0.143
54027,34,2020-11-23,0.147
54027,35,2020-11-24,0.151
54027,36,2020-11-25,0.156
54027,37,2020-11-26,0.161
54027,38,2020-11-27,0.166
54027,39,2020-11-28,0.172
54027,40,2020-11-29,0.178
54027,41,2020-11-30,0.185
54027,42,2020-12-01,0.192
54027,43,2020-12-02,0.199
54027,44,2020-12-03,0.206
54027,45,2020-12-04,0.214
54027,46,2020-12-05,0.222
54027,47,2020-12-06,0.231
54027,48,2020-12-07,0.239
54027,49,2020-12-08,0.248
54027,50,2020-12-09,0.257
54027,51,2020-12-10,0.267
54027,52,2020-12-11,0.276
54027,53,2020-12-12,0.286
54027,54,2020-12-13,0.297
54027,55,2020-12-14,0.307
54027,56,2020-12-15,0.318
54027,57,2020-12-16,0.33
54027,58,2020-12-17,0.342
54027,59,2020-12-18,0.356
54027,60,2020-12-19,0.37
54027,61,2020-12-20,0.385
54027,62,2020-12-21,0.4
54027,63,2020-12-22,0.416
54027,64,2020-12-23,0.433
54027,65,2020-12-24,0.45
54027,66,2020-12-25,0.467
54027,67,2020-12-26,0.484
54027,68,2020-12-27,0.5
54027,69,2020-12-28,0.516
54027,70,2020-12-29,0.531
54027,71,2020-12-30,0.545
54027,72,2020-12-31,0.558
54027,73,2021-01-01,0.569
54027,74,2021-01-02,0.579
54027,75,2021-01-03,0.588
54027,76,2021-01-04,0.596
54027,77,2021-01-05,0.602
54027,78,2021-01-06,0.607
54027,79,2021-01-07,0.612
54027,80,2021-01-08,0.615
54027,81,2021-01-09,0.618
54027,82,2021-01-10,0.621
54027,83,2021-01-11,0.623
54027,84,2021-01-12,0.625
54027,85,2021-01-13,0.628
54027,86,2021-01-14,0.63
54027,87,2021-01-15,0.632
54027,88,2021-01-16,0.634
54027,89,2021-01-17,0.636
54027,90,2021-01-18,0.638
54027,91,2021-01-19,0.639
54027,92,2021-01-20,0.641
54027,93,2021-01-21,0.643
54027,94,2021-01-22,0.645
54027,95,2021-01-23,0.647
54027,96,2021-01-24,0.649
54027,97,2021-01-25,0.651
54027,98,2021-01-26,0.653
54027,99,2021-01-27,0.655
54027,100,2021-01-28,0.657
54027,101,2021-01-29,0.66
54027,102,2021-01-30,0.664
54027,103,2021-01-31,0.671
54027,104,2021-02-01,0.683
54027,105,2021-02-02,0.697
54027,106,2021-02-03,0.713
54027,107,2021-02-04,0.73
54027,108,2021-02-05,0.747
54027,109,2021-02-06,0.764
54027,110,2021-02-07,0.781
54027,111,2021-02-08,0.799
54027,112,2021-02-09,0.816
54027,113,2021-02-10,0.832
54027,114,2021-02-11,0.844
54027,115,2021-02-12,0.853
54027,116,2021-02-13,0.858
54027,117,2021-02-14,0.862
54027,118,2021-02-15,0.864
54027,119,2021-02-16,0.866
54027,120,2021-02-17,0.866
54027,121,2021-02-18,0.866
54027,122,2021-02-19,0.866
54027,123,2021-02-20,0.867
54027,124,2021-02-21,0.867
54027,125,2021-02-22,0.868
54027,126,2021-02-23,0.869
54027,127,2021-02-24,0.87
54027,128,2021-02-25,0.871
54027,129,2021-02-26,0.872
54027,130,2021-02-27,0.872
54027,131,2021-02-28,0.873
54027,132,2021-03-01,0.874
54027,133,2021-03-02,0.874
54027,134,2021-03-03,0.873
54027,135,2021-03-04,0.871
54027,136,2021-03-05,0.868
54027,137,2021-03-06,0.865
54027,138,2021-03-07,0.861
54027,139,2021-03-08,0.858
54027,140,2021-03-09,0.855
54027,141,2021-03-10,0.851
54027,142,2021-03-11,0.848
54027,143,2021-03-12,0.845
54027,144,2021-03-13,0.842
54027,145,2021-03-14,0.839
54027,146,2021-03-15,0.836
54027,147,2021-03-16,0.832
54027,148,2021-03-17,0.824
54027,149,2021-03-18,0.813
54027,150,2021-03-19,0.796
54027,151,2021-03-20,0.774
54027,152,2021-03-21,0.746
54027,153,2021-03-22,0.713
54027,154,2021-03-23,0.675
54027,155,2021-03-24,0.635
54027,156,2021-03-25,0.592
54027,157,2021-03-26,0.55
54027,158,2021-03-27,0.508
54027,159,2021-03-28,0.469
54027,160,2021-03-29,0.434
54027,161,2021-03-30,0.403
54027,162,2021-03-31,0.377
54027,163,2021-04-01,0.356
54027,164,2021-04-02,0.338
54027,165,2021-04-03,0.323
54027,166,2021-04-04,0.31
54027,167,2021-04-05,0.301
54027,168,2021-04-06,0.294
54027,169,2021-04-07,0.29
54027,170,2021-04-08,0.287
54027,171,2021-04-09,0.286
54028,0,2020-10-20,0.162
54028,1,2020-10-21,0.16
54028,2,2020-10-22,0.158
54028,3,2020-10-23,0.157
54028,4,2020-10-24,0.157
54028,5,2020-10-25,0.157
54028,6,2020-10-26,0.158
54028,7,2020-10-27,0.159
54028,8,2020-10-28,0.161
54028,9,2020-10-29,0.162
54028,10,2020-10-30,0.163
54028,11,2020-10-31,0.164
54028,12,2020-11-01,0.164
54028,13,2020-11-02,0.165
54028,14,2020-11-03,0.165
54028,15,2020-11-04,0.164
54028,16,2020-11-05,0.164
54028,17,2020-11-06,0.163
54028,18,2020-11-07,0.163
54028,19,2020-11-08,0.164
54028,20,2020-11-09,0.164
54028,21,2020-11-10,0.165
54028,22,2020-11-11,0.167
54028,23,2020-11-12,0.17
54028,24,2020-11-13,0.175
54028,25,2020-11-14,0.18
54028,26,2020-11-15,0.187
54028,27,2020-11-16,0.194
54028,28,2020-11-17,0.202
54028,29,2020-11-18,0.21
54028,30,2020-11-19,0.218
54028,31,2020-11-20,0.227
54028,32,2020-11-21,0.235
54028,33,2020-11-22,0.243
54028,34,2020-11-23,0.251
54028,35,2020-11-24,0.259
54028,36,2020-11-25,0.267
54028,37,2020-11-26,0.276
54028,38,2020-11-27,0.285
54028,39,2020-11-28,0.296
54028,40,2020-11-29,0.308
54028,41,2020-11-30,0.321
54028,42,2020-12-01,0.336
54028,43,2020-12-02,0.352
54028,44,2020-12-03,0.369
54028,45,2020-12-04,0.387
54028,46,2020-12-05,0.405
54028,47,2020-12-06,0.423
54028,48,2020-12-07,0.44
54028,49,2020-12-08,0.457
54028,50,2020-12-09,0.472
54028,51,2020-12-10,0.487
54028,52,2020-12-11,0.499
54028,53,2020-12-12,0.511
54028,54,2020-12-13,0.52
54028,55,2020-12-14,0.529
54028,56,2020-12-15,0.538
54028,57,2020-12-16,0.546
54028,58,2020-12-17,0.554
54028,59,2020-12-18,0.563
54028,60,2020-12-19,0.573
54028,61,2020-12-20,0.582
54028,62,2020-12-21,0.591
54028,63,2020-12-22,0.598
54028,64,2020-12-23,0.606
54028,65,2020-12-24,0.612
54028,66,2020-12-25,0.617
54028,67,2020-12-26,0.622
54028,68,2020-12-27,0.625
54028,69,2020-12-28,0.626
54028,70,2020-12-29,0.626
54028,71,2020-12-30,0.625
54028,72,2020-12-31,0.624
54028,73,2021-01-01,0.624
54028,74,2021-01-02,0.626
54028,75,2021-01-03,0.63
54028,76,2021-01-04,0.634
54028,77,2021-01-05,0.638
54028,78,2021-01-06,0.642
54028,79,2021-01-07,0.647
54028,80,2021-01-08,0.652
54028,81,2021-01-09,0.657
54028,82,2021-01-10,0.662
54028,83,2021-01-11,0.666
54028,84,2021-01-12,0.669
54028,85,2021-01-13,0.671
54028,86,2021-01-14,0.672
54028,87,2021-01-15,0.672
54028,88,2021-01-16,0.672
54028,89,2021-01-17,0.673
54028,90,2021-01-18,0.674
54028,91,2021-01-19,0.676
54028,92,2021-01-20,0.678
54028,93,2021-01-21,0.681
54028,94,2021-01-22,0.685
54028,95,2021-01-23,0.689
54028,96,2021-01-24,0.694
54028,97,2021-01-25,0.7
54028,98,2021-01-26,0.707
54028,99,2021-01-27,0.714
54028,100,2021-01-28,0.722
54028,101,2021-01-29,0.73
54028,102,2021-01-30,0.738
54028,103,2021-01-31,0.747
54028,104,2021-02-01,0.756
54028,105,2021-02-02,0.765
54028,106,2021-02-03,0.773
54028,107,2021-02-04,0.781
54028,108,2021-02-05,0.789
54028,109,2021-02-06,0.796
54028,110,2021-02-07,0.802
54028,111,2021-02-08,0.807
54028,112,2021-02-09,0.812
54028,113,2021-02-10,0.816
54028,114,2021-02-11,0.819
54028,115,2021-02-12,0.822
54028,116,2021-02-13,0.823
54028,117,2021-02-14,0.824
54028,118,2021-02-15,0.822
54028,119,2021-02-16,0.819
54028,120,2021-02-17,0.814
54028,121,2021-02-18,0.808
54028,122,2021-02-19,0.803
54028,123,2021-02-20,0.798
54028,124,2021-02-21,0.795
54028,125,2021-02-22,0.792
54028,126,2021-02-23,0.789
54028,127,2021-02-24,0.786
54028,128,2021-02-25,0.783
54028,129,2021-02-26,0.78
54028,130,2021-02-27,0.779
54028,131,2021-02-28,0.778
54028,132,2021-03-01,0.778
54028,133,2021-03-02,0.78
54028,134,2021-03-03,0.782
54028,135,2021-03-04,0.785
54028,136,2021-03-05,0.787
54028,137,2021-03-06,0.787
54028,138,2021-03-07,0.785
54028,139,2021-03-08,0.779
54028,140,2021-03-09,0.771
54028,141,2021-03-10,0.763
54028,142,2021-03-11,0.755
54028,143,2021-03-12,0.748
54028,144,2021-03-13,0.74
54028,145,2021-03-14,0.732
54028,146,2021-03-15,0.722
54028,147,2021-03-16,0.711
54028,148,2021-03-17,0.699
54028,149,2021-03-18,0.685
54028,150,2021-03-19,0.669
54028,151,2021-03-20,0.65
54028,152,2021-03-21,0.626
54028,153,2021-03-22,0.596
54028,154,2021-03-23,0.56
54028,155,2021-03-24,0.52
54028,156,2021-03-25,0.478
54028,157,2021-03-26,0.435
54028,158,2021-03-27,0.392
54028,159,2021-03-28,0.353
54028,160,2021-03-29,0.318
54028,161,2021-03-30,0.289
54028,162,2021-03-31,0.266
54028,163,2021-04-01,0.248
54028,164,2021-04-02,0.236
54028,165,2021-04-03,0.229
54028,166,2021-04-04,0.225
54028,167,2021-04-05,0.221
54028,168,2021-04-06,0.218
54028,169,2021-04-07,0.215
54028,170,2021-04-08,0.211
54028,171,2021-04-09,0.207
54028,172,2021-04-10,0.203
54028,173,2021-04-11,0.198
54028,174,2021-04-12,0.194
54028,175,2021-04-13,0.189
54028,176,2021-04-14,0.185
54028,177,2021-04-15,0.18
54028,178,2021-04-16,0.175
54028,179,2021-04-17,0.17
54028,180,2021-04-18,0.165
54028,181,2021-04-19,0.16
54028,182,2021-04-20,0.156
54028,183,2021-04-21,0.151
54028,184,2021-04-22,0.146
54028,185,2021-04-23,0.142
54028,186,2021-04-24,0.137
54028,187,2021-04-25,0.133
54028,188,2021-04-26,0.129
54028,189,2021-04-27,0.125
54028,190,2021-04-28,0.121
54028,191,2021-04-29,0.117
54028,192,2021-04-30,0.114
54028,193,2021-05-01,0.112
54028,194,2021-05-02,0.11
54028,195,2021-05-03,0.109
54028,196,2021-05-04,0.108
54028,197,2021-05-05,0.108
54028,198,2021-05-06,0.107
54028,199,2021-05-07,0.107
54028,200,2021-05-08,0.107
54028,201,2021-05-09,0.107
54029,0,2020-10-20,0.515
54029,1,2020-10-21,0.51
54029,2,2020-10-22,0.501
54029,3,2020-10-23,0.49
54029,4,2020-10-24,0.474
54029,5,2020-10-25,0.456
54029,6,2020-10-26,0.435
54029,7,2020-10-27,0.411
54029,8,2020-10-28,0.388
54029,9,2020-10-29,0.364
54029,10,2020-10-30,0.342
54029,11,2020-10-31,0.321
54029,12,2020-11-01,0.301
54029,13,2020-11-02,0.282
54029,14,2020-11-03,0.264
54029,15,2020-11-04,0.248
54029,16,2020-11-05,0.233
54029,17,2020-11-06,0.22
54029,18,2020-11-07,0.209
54029,19,2020-11-08,0.2
54029,20,2020-11-09,0.192
54029,21,2020-11-10,0.185
54029,22,2020-11-11,0.18
54029,23,2020-11-12,0.177
54029,24,2020-11-13,0.176
54029,25,2020-11-14,0.177
54029,26,2020-11-15,0.179
54029,27,2020-11-16,0.182
54029,28,2020-11-17,0.184
54029,29,2020-11-18,0.185
54029,30,2020-11-19,0.184
54029,31,2020-11-20,0.183
54029,32,2020-11-21,0.18
54029,33,2020-11-22,0.176
54029,34,2020-11-23,0.17
54029,35,2020-11-24,0.164
54029,36,2020-11-25,0.157
54029,37,2020-11-26,0.15
54029,38,2020-11-27,0.144
54029,39,2020-11-28,0.138
54029,40,2020-11-29,0.133
54029,41,2020-11-30,0.129
54029,42,2020-12-01,0.127
54029,43,2020-12-02,0.126
54029,44,2020-12-03,0.127
54029,45,2020-12-04,0.128
54029,46,2020-12-05,0.131
54029,47,2020-12-06,0.134
54029,48,2020-12-07,0.139
54029,49,2020-12-08,0.146
54029,50,2020-12-09,0.153
54029,51,2020-12-10,0.161
54029,52,2020-12-11,0.169
54029,53,2020-12-12,0.176
54029,54,2020-12-13,0.183
54029,55,2020-12-14,0.19
54029,56,2020-12-15,0.196
54029,57,2020-12-16,0.202
54029,58,2020-12-17,0.207
54029,59,2020-12-18,0.212
54029,60,2020-12-19,0.216
54029,61,2020-12-20,0.219
54029,62,2020-12-21,0.224
54029,63,2020-12-22,0.23
54029,64,2020-12-23,0.238
54029,65,2020-12-24,0.246
54029,66,2020-12-25,0.257
54029,67,2020-12-26,0.269
54029,68,2020-12-27,0.282
54029,69,2020-12-28,0.295
54029,70,2020-12-29,0.309
54029,71,2020-12-30,0.323
54029,72,2020-12-31,0.336
54029,73,2021-01-01,0.348
54029,74,2021-01-02,0.359
54029,75,2021-01-03,0.369
54029,76,2021-01-04,0.378
54029,77,2021-01-05,0.386
54029,78,2021-01-06,0.393
54029,79,2021-01-07,0.399
54029,80,2021-01-08,0.404
54029,81,2021-01-09,0.409
54029,82,2021-01-10,0.413
54029,83,2021-01-11,0.417
54029,84,2021-01-12,0.421
54029,85,2021-01-13,0.425
54029,86,2021-01-14,0.429
54029,87,2021-01-15,0.434
54029,88,2021-01-16,0.439
54029,89,2021-01-17,0.444
54029,90,2021-01-18,0.451
54029,91,2021-01-19,0.458
54029,92,2021-01-20,0.466
54029,93,2021-01-21,0.475
54029,94,2021-01-22,0.485
54029,95,2021-01-23,0.495
54029,96,2021-01-24,0.507
54029,97,2021-01-25,0.519
54029,98,2021-01-26,0.532
54029,99,2021-01-27,0.545
54029,100,2021-01-28,0.558
54029,101,2021-01-29,0.57
54029,102,2021-01-30,0.583
54029,103,2021-01-31,0.595
54029,104,2021-02-01,0.606
54029,105,2021-02-02,0.617
54029,106,2021-02-03,0.627
54029,107,2021-02-04,0.637
54029,108,2021-02-05,0.647
54029,109,2021-02-06,0.656
54029,110,2021-02-07,0.666
54029,111,2021-02-08,0.676
54029,112,2021-02-09,0.685
54029,113,2021-02-10,0.695
54029,114,2021-02-11,0.705
54029,115,2021-02-12,0.715
54029,116,2021-02-13,0.725
54029,117,2021-02-14,0.734
54029,118,2021-02-15,0.743
54029,119,2021-02-16,0.751
54029,120,2021-02-17,0.757
54029,121,2021-02-18,0.763
54029,122,2021-02-19,0.768
54029,123,2021-02-20,0.772
54029,124,2021-02-21,0.775
54029,125,2021-02-22,0.777
54029,126,2021-02-23,0.778
54029,127,2021-02-24,0.779
54029,128,2021-02-25,0.779
54029,129,2021-02-26,0.778
54029,130,2021-02-27,0.775
54029,131,2021-02-28,0.771
54029,132,2021-03-01,0.766
54029,133,2021-03-02,0.757
54029,134,2021-03-03,0.747
54029,135,2021-03-04,0.734
54029,136,2021-03-05,0.721
54029,137,2021-03-06,0.706
54029,138,2021-03-07,0.692
54029,139,2021-03-08,0.678
54029,140,2021-03-09,0.665
54029,141,2021-03-10,0.653
54029,142,2021-03-11,0.642
54029,143,2021-03-12,0.632
54029,144,2021-03-13,0.624
54029,145,2021-03-14,0.618
54029,146,2021-03-15,0.614
54029,147,2021-03-16,0.61
54029,148,2021-03-17,0.604
54029,149,2021-03-18,0.596
54029,150,2021-03-19,0.584
54029,151,2021-03-20,0.57
54029,152,2021-03-21,0.552
54029,153,2021-03-22,0.531
54029,154,2021-03-23,0.508
54029,155,2021-03-24,0.483
54029,156,2021-03-25,0.459
54029,157,2021-03-26,0.434
54029,158,2021-03-27,0.412
54029,159,2021-03-28,0.391
54029,160,2021-03-29,0.375
54029,161,2021-03-30,0.361
54029,162,2021-03-31,0.35
54029,163,2021-04-01,0.341
54029,164,2021-04-02,0.331
54029,165,2021-04-03,0.321
54029,166,2021-04-04,0.311
54029,167,2021-04-05,0.299
54029,168,2021-04-06,0.286
54029,169,2021-04-07,0.272
54029,170,2021-04-08,0.256
54029,171,2021-04-09,0.238
54029,172,2021-04-10,0.221
54029,173,2021-04-11,0.203
54029,174,2021-04-12,0.188
54029,175,2021-04-13,0.176
54029,176,2021-04-14,0.166
54029,177,2021-04-15,0.159
54029,178,2021-04-16,0.153
54029,179,2021-04-17,0.149
54029,180,2021-04-18,0.146
54029,181,2021-04-19,0.144
54029,182,2021-04-20,0.143
54029,183,2021-04-21,0.142
54029,184,2021-04-22,0.142
54029,185,2021-04-23,0.142
54029,186,2021-04-24,0.143
54029,187,2021-04-25,0.143
54029,188,2021-04-26,0.144
54029,189,2021-04-27,0.145
54029,190,2021-04-28,0.145
54029,191,2021-04-29,0.146
54029,192,2021-04-30,0.147
54029,193,2021-05-01,0.147
54029,194,2021-05-02,0.148
54029,195,2021-05-03,0.148
54029,196,2021-05-04,0.149
54029,197,2021-05-05,0.15
54029,198,2021-05-06,0.152
54029,199,2021-05-07,0.154
54029,200,2021-05-08,0.158
54029,201,2021-05-09,0.163
54029,202,2021-05-10,0.166
54030,0,2020-10-20,0.13
54030,1,2020-10-21,0.133
54030,2,2020-10-22,0.136
54030,3,2020-10-23,0.14
54030,4,2020-10-24,0.143
54030,5,2020-10-25,0.147
54030,6,2020-10-26,0.15
54030,7,2020-10-27,0.152
54030,8,2020-10-28,0.153
54030,9,2020-10-29,0.152
54030,10,2020-10-30,0.149
54030,11,2020-10-31,0.146
54030,12,2020-11-01,0.142
54030,13,2020-11-02,0.137
54030,14,2020-11-03,0.132
54030,15,2020-11-04,0.127
54030,16,2020-11-05,0.122
54030,17,2020-11-06,0.117
54030,18,2020-11-07,0.112
54030,19,2020-11-08,0.108
54030,20,2020-11-09,0.107
54030,21,2020-11-10,0.106
54030,22,2020-11-11,0.107
54030,23,2020-11-12,0.108
54030,24,2020-11-13,0.11
54030,25,2020-11-14,0.112
54030,26,2020-11-15,0.114
54030,27,2020-11-16,0.117
54030,28,2020-11-17,0.121
54030,29,2020-11-18,0.124
54030,30,2020-11-19,0.128
54030,31,2020-11-20,0.133
54030,32,2020-11-21,0.138
54030,33,2020-11-22,0.144
54030,34,2020-11-23,0.15
54030,35,2020-11-24,0.156
54030,36,2020-11-25,0.164
54030,37,2020-11-26,0.172
54030,38,2020-11-27,0.182
54030,39,2020-11-28,0.195
54030,40,2020-11-29,0.21
54030,41,2020-11-30,0.227
54030,42,2020-12-01,0.248
54030,43,2020-12-02,0.271
54030,44,2020-12-03,0.296
54030,45,2020-12-04,0.323
54030,46,2020-12-05,0.351
54030,47,2020-12-06,0.38
54030,48,2020-12-07,0.409
54030,49,2020-12-08,0.438
54030,50,2020-12-09,0.466
54030,51,2020-12-10,0.493
54030,52,2020-12-11,0.518
54030,53,2020-12-12,0.54
54030,54,2020-12-13,0.561
54030,55,2020-12-14,0.579
54030,56,2020-12-15,0.594
54030,57,2020-12-16,0.608
54030,58,2020-12-17,0.619
54030,59,2020-12-18,0.628
54030,60,2020-12-19,0.635
54030,61,2020-12-20,0.64
54030,62,2020-12-21,0.643
54030,63,2020-12-22,0.646
54030,64,2020-12-23,0.647
54030,65,2020-12-24,0.648
54030,66,2020-12-25,0.649
54030,67,2020-12-26,0.651
54030,68,2020-12-27,0.653
54030,69,2020-12-28,0.656
54030,70,2020-12-29,0.659
54030,71,2020-12-30,0.663
54030,72,2020-12-31,0.667
54030,73,2021-01-01,0.671
54030,74,2021-01-02,0.674
54030,75,2021-01-03,0.677
54030,76,2021-01-04,0.68
54030,77,2021-01-05,0.681
54030,78,2021-01-06,0.683
54030,79,2021-01-07,0.683
54030,80,2021-01-08,0.684
54030,81,2021-01-09,0.684
54030,82,2021-01-10,0.684
54030,83,2021-01-11,0.683
54030,84,2021-01-12,0.683
54030,85,2021-01-13,0.683
54030,86,2021-01-14,0.683
54030,87,2021-01-15,0.683
54030,88,2021-01-16,0.683
54030,89,2021-01-17,0.684
54030,90,2021-01-18,0.685
54030,91,2021-01-19,0.687
54030,92,2021-01-20,0.69
54030,93,2021-01-21,0.693
54030,94,2021-01-22,0.698
54030,95,2021-01-23,0.703
54030,96,2021-01-24,0.709
54030,97,2021-01-25,0.717
54030,98,2021-01-26,0.725
54030,99,2021-01-27,0.733
54030,100,2021-01-28,0.742
54030,101,2021-01-29,0.752
54030,102,2021-01-30,0.761
54030,103,2021-01-31,0.769
54030,104,2021-02-01,0.778
