gfid,datenum,date,ndvi
72049,100,2021-01-28,0.714
72049,101,2021-01-29,0.713
72049,102,2021-01-30,0.713
72049,103,2021-01-31,0.714
72049,104,2021-02-01,0.714
72049,105,2021-02-02,0.715
72049,106,2021-02-03,0.716
72049,107,2021-02-04,0.716
72049,108,2021-02-05,0.715
72049,109,2021-02-06,0.713
72049,110,2021-02-07,0.711
72049,111,2021-02-08,0.709
72049,112,2021-02-09,0.708
72049,113,2021-02-10,0.705
72049,114,2021-02-11,0.702
72049,115,2021-02-12,0.698
72049,116,2021-02-13,0.693
72049,117,2021-02-14,0.686
72049,118,2021-02-15,0.679
72049,119,2021-02-16,0.672
72049,120,2021-02-17,0.664
72049,121,2021-02-18,0.656
72049,122,2021-02-19,0.647
72049,123,2021-02-20,0.637
72049,124,2021-02-21,0.627
72049,125,2021-02-22,0.615
72049,126,2021-02-23,0.601
72049,127,2021-02-24,0.586
72049,128,2021-02-25,0.57
72049,129,2021-02-26,0.552
72049,130,2021-02-27,0.534
72049,131,2021-02-28,0.515
72049,132,2021-03-01,0.496
72049,133,2021-03-02,0.476
72049,134,2021-03-03,0.457
72049,135,2021-03-04,0.437
72049,136,2021-03-05,0.418
72049,137,2021-03-06,0.399
72049,138,2021-03-07,0.381
72049,139,2021-03-08,0.364
72049,140,2021-03-09,0.349
72049,141,2021-03-10,0.335
72049,142,2021-03-11,0.322
72049,143,2021-03-12,0.309
72049,144,2021-03-13,0.297
72049,145,2021-03-14,0.286
72049,146,2021-03-15,0.275
72049,147,2021-03-16,0.265
72049,148,2021-03-17,0.255
72049,149,2021-03-18,0.246
72049,150,2021-03-19,0.238
72049,151,2021-03-20,0.231
72049,152,2021-03-21,0.224
72049,153,2021-03-22,0.22
72049,154,2021-03-23,0.216
72049,155,2021-03-24,0.215
72049,156,2021-03-25,0.214
72049,157,2021-03-26,0.214
72049,158,2021-03-27,0.213
72049,159,2021-03-28,0.212
72049,160,2021-03-29,0.211
72049,161,2021-03-30,0.21
72049,162,2021-03-31,0.209
72049,163,2021-04-01,0.207
72049,164,2021-04-02,0.205
72049,165,2021-04-03,0.203
72049,166,2021-04-04,0.2
72049,167,2021-04-05,0.197
72049,168,2021-04-06,0.192
72049,169,2021-04-07,0.187
72049,170,2021-04-08,0.181
72049,171,2021-04-09,0.176
72049,172,2021-04-10,0.171
72049,173,2021-04-11,0.166
72049,174,2021-04-12,0.163
72049,175,2021-04-13,0.16
72049,176,2021-04-14,0.158
72049,177,2021-04-15,0.155
72049,178,2021-04-16,0.153
72049,179,2021-04-17,0.152
72049,180,2021-04-18,0.152
72049,181,2021-04-19,0.153
72049,182,2021-04-20,0.155
72049,183,2021-04-21,0.156
72049,184,2021-04-22,0.156
72049,185,2021-04-23,0.155
72049,186,2021-04-24,0.153
72049,187,2021-04-25,0.151
72049,188,2021-04-26,0.15
72049,189,2021-04-27,0.149
72049,190,2021-04-28,0.149
72049,191,2021-04-29,0.15
72049,192,2021-04-30,0.151
72049,193,2021-05-01,0.151
72049,194,2021-05-02,0.152
72049,195,2021-05-03,0.151
72049,196,2021-05-04,0.151
72049,197,2021-05-05,0.151
72049,198,2021-05-06,0.151
72049,199,2021-05-07,0.151
72049,200,2021-05-08,0.15
72049,201,2021-05-09,0.15
72049,202,2021-05-10,0.149
72050,0,2020-10-20,0.28
72050,1,2020-10-21,0.278
72050,2,2020-10-22,0.275
72050,3,2020-10-23,0.271
72050,4,2020-10-24,0.266
72050,5,2020-10-25,0.26
72050,6,2020-10-26,0.253
72050,7,2020-10-27,0.245
72050,8,2020-10-28,0.238
72050,9,2020-10-29,0.23
72050,10,2020-10-30,0.222
72050,11,2020-10-31,0.214
72050,12,2020-11-01,0.206
72050,13,2020-11-02,0.198
72050,14,2020-11-03,0.19
72050,15,2020-11-04,0.184
72050,16,2020-11-05,0.178
72050,17,2020-11-06,0.173
72050,18,2020-11-07,0.169
72050,19,2020-11-08,0.166
72050,20,2020-11-09,0.164
72050,21,2020-11-10,0.163
72050,22,2020-11-11,0.163
72050,23,2020-11-12,0.164
72050,24,2020-11-13,0.166
72050,25,2020-11-14,0.17
72050,26,2020-11-15,0.176
72050,27,2020-11-16,0.183
72050,28,2020-11-17,0.19
72050,29,2020-11-18,0.199
72050,30,2020-11-19,0.208
72050,31,2020-11-20,0.217
72050,32,2020-11-21,0.228
72050,33,2020-11-22,0.238
72050,34,2020-11-23,0.25
72050,35,2020-11-24,0.262
72050,36,2020-11-25,0.274
72050,37,2020-11-26,0.287
72050,38,2020-11-27,0.3
72050,39,2020-11-28,0.313
72050,40,2020-11-29,0.326
72050,41,2020-11-30,0.341
72050,42,2020-12-01,0.357
72050,43,2020-12-02,0.375
72050,44,2020-12-03,0.397
72050,45,2020-12-04,0.421
72050,46,2020-12-05,0.446
72050,47,2020-12-06,0.473
72050,48,2020-12-07,0.501
72050,49,2020-12-08,0.53
72050,50,2020-12-09,0.559
72050,51,2020-12-10,0.59
72050,52,2020-12-11,0.62
72050,53,2020-12-12,0.649
72050,54,2020-12-13,0.676
72050,55,2020-12-14,0.7
72050,56,2020-12-15,0.721
72050,57,2020-12-16,0.739
72050,58,2020-12-17,0.756
72050,59,2020-12-18,0.771
72050,60,2020-12-19,0.784
72050,61,2020-12-20,0.795
72050,62,2020-12-21,0.806
72050,63,2020-12-22,0.816
72050,64,2020-12-23,0.825
72050,65,2020-12-24,0.833
72050,66,2020-12-25,0.841
72050,67,2020-12-26,0.849
72050,68,2020-12-27,0.855
72050,69,2020-12-28,0.862
72050,70,2020-12-29,0.868
72050,71,2020-12-30,0.874
72050,72,2020-12-31,0.879
72050,73,2021-01-01,0.884
72050,74,2021-01-02,0.888
72050,75,2021-01-03,0.891
72050,76,2021-01-04,0.893
72050,77,2021-01-05,0.895
72050,78,2021-01-06,0.897
72050,79,2021-01-07,0.899
72050,80,2021-01-08,0.9
72050,81,2021-01-09,0.901
72050,82,2021-01-10,0.902
72050,83,2021-01-11,0.901
72050,84,2021-01-12,0.899
72050,85,2021-01-13,0.896
72050,86,2021-01-14,0.893
72050,87,2021-01-15,0.89
72050,88,2021-01-16,0.886
72050,89,2021-01-17,0.883
72050,90,2021-01-18,0.88
72050,91,2021-01-19,0.876
72050,92,2021-01-20,0.873
72050,93,2021-01-21,0.871
72050,94,2021-01-22,0.87
72050,95,2021-01-23,0.87
72050,96,2021-01-24,0.871
72050,97,2021-01-25,0.874
72050,98,2021-01-26,0.877
72050,99,2021-01-27,0.881
72050,100,2021-01-28,0.885
72050,101,2021-01-29,0.89
72050,102,2021-01-30,0.896
72050,103,2021-01-31,0.902
72050,104,2021-02-01,0.908
72050,105,2021-02-02,0.914
72050,106,2021-02-03,0.919
72050,107,2021-02-04,0.923
72050,108,2021-02-05,0.924
72050,109,2021-02-06,0.919
72050,110,2021-02-07,0.91
72050,111,2021-02-08,0.899
72050,112,2021-02-09,0.886
72050,113,2021-02-10,0.873
72050,114,2021-02-11,0.859
72050,115,2021-02-12,0.844
72050,116,2021-02-13,0.828
72050,117,2021-02-14,0.813
72050,118,2021-02-15,0.798
72050,119,2021-02-16,0.786
72050,120,2021-02-17,0.778
72050,121,2021-02-18,0.772
72050,122,2021-02-19,0.768
72050,123,2021-02-20,0.763
72050,124,2021-02-21,0.756
72050,125,2021-02-22,0.748
72050,126,2021-02-23,0.738
72050,127,2021-02-24,0.726
72050,128,2021-02-25,0.713
72050,129,2021-02-26,0.697
72050,130,2021-02-27,0.679
72050,131,2021-02-28,0.658
72050,132,2021-03-01,0.634
72050,133,2021-03-02,0.606
72050,134,2021-03-03,0.574
72050,135,2021-03-04,0.539
72050,136,2021-03-05,0.504
72050,137,2021-03-06,0.469
72050,138,2021-03-07,0.436
72050,139,2021-03-08,0.404
72050,140,2021-03-09,0.374
72050,141,2021-03-10,0.346
72050,142,2021-03-11,0.32
72050,143,2021-03-12,0.297
72050,144,2021-03-13,0.278
72050,145,2021-03-14,0.263
72050,146,2021-03-15,0.252
72050,147,2021-03-16,0.243
72050,148,2021-03-17,0.235
72050,149,2021-03-18,0.227
72050,150,2021-03-19,0.22
72050,151,2021-03-20,0.213
72050,152,2021-03-21,0.206
72050,153,2021-03-22,0.199
72050,154,2021-03-23,0.193
72050,155,2021-03-24,0.188
72050,156,2021-03-25,0.183
72050,157,2021-03-26,0.178
72050,158,2021-03-27,0.173
72050,159,2021-03-28,0.168
72050,160,2021-03-29,0.164
72050,161,2021-03-30,0.16
72050,162,2021-03-31,0.156
72050,163,2021-04-01,0.152
72050,164,2021-04-02,0.148
72050,165,2021-04-03,0.144
72050,166,2021-04-04,0.14
72050,167,2021-04-05,0.137
72050,168,2021-04-06,0.134
72050,169,2021-04-07,0.131
72050,170,2021-04-08,0.128
72050,171,2021-04-09,0.126
72050,172,2021-04-10,0.123
72050,173,2021-04-11,0.121
72050,174,2021-04-12,0.119
72050,175,2021-04-13,0.118
72050,176,2021-04-14,0.116
72050,177,2021-04-15,0.115
72050,178,2021-04-16,0.114
72050,179,2021-04-17,0.114
72050,180,2021-04-18,0.114
72050,181,2021-04-19,0.114
72050,182,2021-04-20,0.115
72050,183,2021-04-21,0.116
72050,184,2021-04-22,0.118
72050,185,2021-04-23,0.12
72050,186,2021-04-24,0.121
72050,187,2021-04-25,0.123
72050,188,2021-04-26,0.125
72050,189,2021-04-27,0.126
72050,190,2021-04-28,0.127
72050,191,2021-04-29,0.127
72050,192,2021-04-30,0.128
72050,193,2021-05-01,0.127
72050,194,2021-05-02,0.127
72050,195,2021-05-03,0.126
72050,196,2021-05-04,0.125
72050,197,2021-05-05,0.123
72050,198,2021-05-06,0.122
72050,199,2021-05-07,0.12
72050,200,2021-05-08,0.118
72050,201,2021-05-09,0.116
72050,202,2021-05-10,0.115
72051,0,2020-10-20,0.137
72051,1,2020-10-21,0.139
72051,2,2020-10-22,0.142
72051,3,2020-10-23,0.144
72051,4,2020-10-24,0.147
72051,5,2020-10-25,0.15
72051,6,2020-10-26,0.152
72051,7,2020-10-27,0.154
72051,8,2020-10-28,0.155
72051,9,2020-10-29,0.157
72051,10,2020-10-30,0.158
72051,11,2020-10-31,0.159
72051,12,2020-11-01,0.16
72051,13,2020-11-02,0.16
72051,14,2020-11-03,0.16
72051,15,2020-11-04,0.16
72051,16,2020-11-05,0.16
72051,17,2020-11-06,0.16
72051,18,2020-11-07,0.16
72051,19,2020-11-08,0.16
72051,20,2020-11-09,0.161
72051,21,2020-11-10,0.162
72051,22,2020-11-11,0.163
72051,23,2020-11-12,0.165
72051,24,2020-11-13,0.168
72051,25,2020-11-14,0.172
72051,26,2020-11-15,0.177
72051,27,2020-11-16,0.182
72051,28,2020-11-17,0.188
72051,29,2020-11-18,0.195
72051,30,2020-11-19,0.202
72051,31,2020-11-20,0.21
72051,32,2020-11-21,0.218
72051,33,2020-11-22,0.226
72051,34,2020-11-23,0.235
72051,35,2020-11-24,0.243
72051,36,2020-11-25,0.253
72051,37,2020-11-26,0.264
72051,38,2020-11-27,0.279
72051,39,2020-11-28,0.298
72051,40,2020-11-29,0.321
72051,41,2020-11-30,0.347
72051,42,2020-12-01,0.375
72051,43,2020-12-02,0.407
72051,44,2020-12-03,0.44
72051,45,2020-12-04,0.475
72051,46,2020-12-05,0.511
72051,47,2020-12-06,0.548
72051,48,2020-12-07,0.585
72051,49,2020-12-08,0.62
72051,50,2020-12-09,0.651
72051,51,2020-12-10,0.68
72051,52,2020-12-11,0.707
72051,53,2020-12-12,0.731
72051,54,2020-12-13,0.754
72051,55,2020-12-14,0.774
72051,56,2020-12-15,0.792
72051,57,2020-12-16,0.807
72051,58,2020-12-17,0.821
72051,59,2020-12-18,0.832
72051,60,2020-12-19,0.841
72051,61,2020-12-20,0.848
72051,62,2020-12-21,0.853
72051,63,2020-12-22,0.856
72051,64,2020-12-23,0.858
72051,65,2020-12-24,0.859
72051,66,2020-12-25,0.86
72051,67,2020-12-26,0.86
72051,68,2020-12-27,0.861
72051,69,2020-12-28,0.862
72051,70,2020-12-29,0.863
72051,71,2020-12-30,0.865
72051,72,2020-12-31,0.867
72051,73,2021-01-01,0.869
72051,74,2021-01-02,0.872
72051,75,2021-01-03,0.874
72051,76,2021-01-04,0.877
72051,77,2021-01-05,0.879
72051,78,2021-01-06,0.882
72051,79,2021-01-07,0.884
72051,80,2021-01-08,0.887
72051,81,2021-01-09,0.889
72051,82,2021-01-10,0.89
72051,83,2021-01-11,0.889
72051,84,2021-01-12,0.886
72051,85,2021-01-13,0.882
72051,86,2021-01-14,0.876
72051,87,2021-01-15,0.871
72051,88,2021-01-16,0.865
72051,89,2021-01-17,0.86
72051,90,2021-01-18,0.854
72051,91,2021-01-19,0.848
72051,92,2021-01-20,0.843
72051,93,2021-01-21,0.837
72051,94,2021-01-22,0.834
72051,95,2021-01-23,0.832
72051,96,2021-01-24,0.831
72051,97,2021-01-25,0.832
72051,98,2021-01-26,0.832
72051,99,2021-01-27,0.833
72051,100,2021-01-28,0.834
72051,101,2021-01-29,0.835
72051,102,2021-01-30,0.836
72051,103,2021-01-31,0.837
72051,104,2021-02-01,0.839
72051,105,2021-02-02,0.84
72051,106,2021-02-03,0.842
72051,107,2021-02-04,0.842
72051,108,2021-02-05,0.839
72051,109,2021-02-06,0.832
72051,110,2021-02-07,0.821
72051,111,2021-02-08,0.807
72051,112,2021-02-09,0.791
72051,113,2021-02-10,0.774
72051,114,2021-02-11,0.757
72051,115,2021-02-12,0.738
72051,116,2021-02-13,0.719
72051,117,2021-02-14,0.699
72051,118,2021-02-15,0.679
72051,119,2021-02-16,0.662
72051,120,2021-02-17,0.647
72051,121,2021-02-18,0.636
72051,122,2021-02-19,0.625
72051,123,2021-02-20,0.613
72051,124,2021-02-21,0.599
72051,125,2021-02-22,0.584
72051,126,2021-02-23,0.567
72051,127,2021-02-24,0.549
72051,128,2021-02-25,0.53
72051,129,2021-02-26,0.511
72051,130,2021-02-27,0.491
72051,131,2021-02-28,0.469
72051,132,2021-03-01,0.447
72051,133,2021-03-02,0.425
72051,134,2021-03-03,0.402
72051,135,2021-03-04,0.38
72051,136,2021-03-05,0.359
72051,137,2021-03-06,0.338
72051,138,2021-03-07,0.318
72051,139,2021-03-08,0.299
72051,140,2021-03-09,0.279
72051,141,2021-03-10,0.26
72051,142,2021-03-11,0.242
72051,143,2021-03-12,0.225
72051,144,2021-03-13,0.21
72051,145,2021-03-14,0.196
72051,146,2021-03-15,0.184
72051,147,2021-03-16,0.174
72051,148,2021-03-17,0.165
72051,149,2021-03-18,0.158
72051,150,2021-03-19,0.153
72051,151,2021-03-20,0.149
72051,152,2021-03-21,0.146
72051,153,2021-03-22,0.144
72051,154,2021-03-23,0.143
72051,155,2021-03-24,0.143
72051,156,2021-03-25,0.143
72051,157,2021-03-26,0.144
72051,158,2021-03-27,0.144
72051,159,2021-03-28,0.145
72051,160,2021-03-29,0.145
72051,161,2021-03-30,0.145
72051,162,2021-03-31,0.145
72051,163,2021-04-01,0.145
72051,164,2021-04-02,0.144
72051,165,2021-04-03,0.143
72051,166,2021-04-04,0.141
72051,167,2021-04-05,0.14
72051,168,2021-04-06,0.138
72051,169,2021-04-07,0.136
72051,170,2021-04-08,0.134
72051,171,2021-04-09,0.131
72051,172,2021-04-10,0.129
72051,173,2021-04-11,0.126
72051,174,2021-04-12,0.124
72051,175,2021-04-13,0.123
72051,176,2021-04-14,0.122
72051,177,2021-04-15,0.121
72051,178,2021-04-16,0.12
72051,179,2021-04-17,0.12
72051,180,2021-04-18,0.119
72051,181,2021-04-19,0.118
72051,182,2021-04-20,0.117
72051,183,2021-04-21,0.117
72051,184,2021-04-22,0.116
72051,185,2021-04-23,0.116
72051,186,2021-04-24,0.115
72051,187,2021-04-25,0.115
72051,188,2021-04-26,0.114
72051,189,2021-04-27,0.114
72051,190,2021-04-28,0.115
72051,191,2021-04-29,0.115
72051,192,2021-04-30,0.116
72051,193,2021-05-01,0.116
72051,194,2021-05-02,0.117
72051,195,2021-05-03,0.117
72051,196,2021-05-04,0.117
72051,197,2021-05-05,0.117
72051,198,2021-05-06,0.117
72051,199,2021-05-07,0.116
72051,200,2021-05-08,0.115
72051,201,2021-05-09,0.114
72051,202,2021-05-10,0.112
72052,0,2020-10-20,0.145
72052,1,2020-10-21,0.148
72052,2,2020-10-22,0.151
72052,3,2020-10-23,0.155
72052,4,2020-10-24,0.159
72052,5,2020-10-25,0.163
72052,6,2020-10-26,0.167
72052,7,2020-10-27,0.172
72052,8,2020-10-28,0.177
72052,9,2020-10-29,0.183
72052,10,2020-10-30,0.188
72052,11,2020-10-31,0.194
72052,12,2020-11-01,0.201
72052,13,2020-11-02,0.208
72052,14,2020-11-03,0.216
72052,15,2020-11-04,0.224
72052,16,2020-11-05,0.233
72052,17,2020-11-06,0.242
72052,18,2020-11-07,0.253
72052,19,2020-11-08,0.264
72052,20,2020-11-09,0.276
72052,21,2020-11-10,0.289
72052,22,2020-11-11,0.302
72052,23,2020-11-12,0.317
72052,24,2020-11-13,0.332
72052,25,2020-11-14,0.347
72052,26,2020-11-15,0.362
72052,27,2020-11-16,0.377
72052,28,2020-11-17,0.392
72052,29,2020-11-18,0.407
72052,30,2020-11-19,0.421
72052,31,2020-11-20,0.435
72052,32,2020-11-21,0.449
72052,33,2020-11-22,0.465
72052,34,2020-11-23,0.482
72052,35,2020-11-24,0.501
72052,36,2020-11-25,0.52
72052,37,2020-11-26,0.537
72052,38,2020-11-27,0.554
72052,39,2020-11-28,0.57
72052,40,2020-11-29,0.585
72052,41,2020-11-30,0.599
72052,42,2020-12-01,0.613
72052,43,2020-12-02,0.627
72052,44,2020-12-03,0.64
72052,45,2020-12-04,0.652
72052,46,2020-12-05,0.663
72052,47,2020-12-06,0.674
72052,48,2020-12-07,0.686
72052,49,2020-12-08,0.699
72052,50,2020-12-09,0.714
72052,51,2020-12-10,0.729
72052,52,2020-12-11,0.745
72052,53,2020-12-12,0.76
72052,54,2020-12-13,0.775
72052,55,2020-12-14,0.788
72052,56,2020-12-15,0.798
72052,57,2020-12-16,0.807
72052,58,2020-12-17,0.813
72052,59,2020-12-18,0.816
72052,60,2020-12-19,0.817
72052,61,2020-12-20,0.816
72052,62,2020-12-21,0.814
72052,63,2020-12-22,0.811
72052,64,2020-12-23,0.808
72052,65,2020-12-24,0.804
72052,66,2020-12-25,0.799
72052,67,2020-12-26,0.795
72052,68,2020-12-27,0.791
72052,69,2020-12-28,0.789
72052,70,2020-12-29,0.788
72052,71,2020-12-30,0.789
72052,72,2020-12-31,0.79
72052,73,2021-01-01,0.792
72052,74,2021-01-02,0.793
72052,75,2021-01-03,0.795
72052,76,2021-01-04,0.797
72052,77,2021-01-05,0.798
72052,78,2021-01-06,0.8
72052,79,2021-01-07,0.802
72052,80,2021-01-08,0.803
72052,81,2021-01-09,0.804
72052,82,2021-01-10,0.805
72052,83,2021-01-11,0.803
72052,84,2021-01-12,0.8
72052,85,2021-01-13,0.794
72052,86,2021-01-14,0.787
72052,87,2021-01-15,0.781
72052,88,2021-01-16,0.774
72052,89,2021-01-17,0.767
72052,90,2021-01-18,0.76
72052,91,2021-01-19,0.753
72052,92,2021-01-20,0.746
72052,93,2021-01-21,0.739
72052,94,2021-01-22,0.733
72052,95,2021-01-23,0.728
72052,96,2021-01-24,0.723
72052,97,2021-01-25,0.719
72052,98,2021-01-26,0.715
72052,99,2021-01-27,0.709
72052,100,2021-01-28,0.703
72052,101,2021-01-29,0.696
72052,102,2021-01-30,0.687
72052,103,2021-01-31,0.676
72052,104,2021-02-01,0.663
72052,105,2021-02-02,0.649
72052,106,2021-02-03,0.633
72052,107,2021-02-04,0.617
72052,108,2021-02-05,0.6
72052,109,2021-02-06,0.583
72052,110,2021-02-07,0.565
72052,111,2021-02-08,0.548
72052,112,2021-02-09,0.532
72052,113,2021-02-10,0.517
72052,114,2021-02-11,0.505
72052,115,2021-02-12,0.495
72052,116,2021-02-13,0.487
72052,117,2021-02-14,0.482
72052,118,2021-02-15,0.477
72052,119,2021-02-16,0.474
72052,120,2021-02-17,0.472
72052,121,2021-02-18,0.47
72052,122,2021-02-19,0.468
72052,123,2021-02-20,0.463
72052,124,2021-02-21,0.455
72052,125,2021-02-22,0.444
72052,126,2021-02-23,0.432
72052,127,2021-02-24,0.419
72052,128,2021-02-25,0.406
72052,129,2021-02-26,0.393
72052,130,2021-02-27,0.38
72052,131,2021-02-28,0.367
72052,132,2021-03-01,0.352
72052,133,2021-03-02,0.336
72052,134,2021-03-03,0.32
72052,135,2021-03-04,0.304
72052,136,2021-03-05,0.29
72052,137,2021-03-06,0.276
72052,138,2021-03-07,0.262
72052,139,2021-03-08,0.248
72052,140,2021-03-09,0.234
72052,141,2021-03-10,0.219
72052,142,2021-03-11,0.204
72052,143,2021-03-12,0.191
72052,144,2021-03-13,0.18
72052,145,2021-03-14,0.171
72052,146,2021-03-15,0.166
72052,147,2021-03-16,0.162
72052,148,2021-03-17,0.158
72052,149,2021-03-18,0.156
72052,150,2021-03-19,0.154
72052,151,2021-03-20,0.152
72052,152,2021-03-21,0.151
72052,153,2021-03-22,0.15
72052,154,2021-03-23,0.149
72052,155,2021-03-24,0.148
72052,156,2021-03-25,0.147
72052,157,2021-03-26,0.147
72052,158,2021-03-27,0.146
72052,159,2021-03-28,0.145
72052,160,2021-03-29,0.144
72052,161,2021-03-30,0.144
72052,162,2021-03-31,0.143
72052,163,2021-04-01,0.142
72052,164,2021-04-02,0.14
72052,165,2021-04-03,0.138
72052,166,2021-04-04,0.136
72052,167,2021-04-05,0.134
72052,168,2021-04-06,0.132
72052,169,2021-04-07,0.13
72052,170,2021-04-08,0.127
72052,171,2021-04-09,0.124
72052,172,2021-04-10,0.121
72052,173,2021-04-11,0.118
72052,174,2021-04-12,0.115
72052,175,2021-04-13,0.112
72052,176,2021-04-14,0.11
72052,177,2021-04-15,0.108
72052,178,2021-04-16,0.106
72052,179,2021-04-17,0.106
72052,180,2021-04-18,0.105
72052,181,2021-04-19,0.106
72052,182,2021-04-20,0.106
72052,183,2021-04-21,0.108
72052,184,2021-04-22,0.11
72052,185,2021-04-23,0.112
72052,186,2021-04-24,0.114
72052,187,2021-04-25,0.117
72052,188,2021-04-26,0.119
72052,189,2021-04-27,0.12
72052,190,2021-04-28,0.122
72052,191,2021-04-29,0.123
72052,192,2021-04-30,0.123
72052,193,2021-05-01,0.124
72052,194,2021-05-02,0.123
72052,195,2021-05-03,0.123
72052,196,2021-05-04,0.122
72052,197,2021-05-05,0.122
72052,198,2021-05-06,0.121
72052,199,2021-05-07,0.12
72052,200,2021-05-08,0.119
72052,201,2021-05-09,0.119
72052,202,2021-05-10,0.118
72053,0,2020-10-20,0.138
72053,1,2020-10-21,0.139
72053,2,2020-10-22,0.141
72053,3,2020-10-23,0.143
72053,4,2020-10-24,0.145
72053,5,2020-10-25,0.149
72053,6,2020-10-26,0.153
72053,7,2020-10-27,0.157
72053,8,2020-10-28,0.162
72053,9,2020-10-29,0.168
72053,10,2020-10-30,0.173
72053,11,2020-10-31,0.179
72053,12,2020-11-01,0.184
72053,13,2020-11-02,0.189
72053,14,2020-11-03,0.192
72053,15,2020-11-04,0.195
72053,16,2020-11-05,0.196
72053,17,2020-11-06,0.197
72053,18,2020-11-07,0.197
72053,19,2020-11-08,0.197
72053,20,2020-11-09,0.198
72053,21,2020-11-10,0.199
72053,22,2020-11-11,0.2
72053,23,2020-11-12,0.203
72053,24,2020-11-13,0.208
72053,25,2020-11-14,0.214
72053,26,2020-11-15,0.222
72053,27,2020-11-16,0.232
72053,28,2020-11-17,0.244
72053,29,2020-11-18,0.257
72053,30,2020-11-19,0.272
72053,31,2020-11-20,0.288
72053,32,2020-11-21,0.302
72053,33,2020-11-22,0.314
72053,34,2020-11-23,0.324
72053,35,2020-11-24,0.333
72053,36,2020-11-25,0.34
72053,37,2020-11-26,0.346
72053,38,2020-11-27,0.351
72053,39,2020-11-28,0.354
72053,40,2020-11-29,0.355
72053,41,2020-11-30,0.355
72053,42,2020-12-01,0.355
72053,43,2020-12-02,0.355
72053,44,2020-12-03,0.357
72053,45,2020-12-04,0.359
72053,46,2020-12-05,0.363
72053,47,2020-12-06,0.369
72053,48,2020-12-07,0.375
72053,49,2020-12-08,0.382
72053,50,2020-12-09,0.389
72053,51,2020-12-10,0.398
72053,52,2020-12-11,0.408
72053,53,2020-12-12,0.419
72053,54,2020-12-13,0.431
72053,55,2020-12-14,0.443
72053,56,2020-12-15,0.457
72053,57,2020-12-16,0.47
72053,58,2020-12-17,0.484
72053,59,2020-12-18,0.497
72053,60,2020-12-19,0.509
72053,61,2020-12-20,0.521
72053,62,2020-12-21,0.532
72053,63,2020-12-22,0.543
72053,64,2020-12-23,0.553
72053,65,2020-12-24,0.562
72053,66,2020-12-25,0.57
72053,67,2020-12-26,0.578
72053,68,2020-12-27,0.586
72053,69,2020-12-28,0.593
72053,70,2020-12-29,0.599
72053,71,2020-12-30,0.606
72053,72,2020-12-31,0.612
72053,73,2021-01-01,0.617
72053,74,2021-01-02,0.622
72053,75,2021-01-03,0.626
72053,76,2021-01-04,0.63
72053,77,2021-01-05,0.634
72053,78,2021-01-06,0.637
72053,79,2021-01-07,0.64
72053,80,2021-01-08,0.642
72053,81,2021-01-09,0.644
72053,82,2021-01-10,0.646
72053,83,2021-01-11,0.647
72053,84,2021-01-12,0.647
72053,85,2021-01-13,0.646
72053,86,2021-01-14,0.645
72053,87,2021-01-15,0.644
72053,88,2021-01-16,0.643
72053,89,2021-01-17,0.642
72053,90,2021-01-18,0.642
72053,91,2021-01-19,0.641
72053,92,2021-01-20,0.641
72053,93,2021-01-21,0.641
72053,94,2021-01-22,0.641
72053,95,2021-01-23,0.642
72053,96,2021-01-24,0.644
72053,97,2021-01-25,0.646
72053,98,2021-01-26,0.647
72053,99,2021-01-27,0.649
72053,100,2021-01-28,0.65
72053,101,2021-01-29,0.651
72053,102,2021-01-30,0.652
72053,103,2021-01-31,0.653
72053,104,2021-02-01,0.654
72053,105,2021-02-02,0.656
72053,106,2021-02-03,0.657
72053,107,2021-02-04,0.657
72053,108,2021-02-05,0.655
72053,109,2021-02-06,0.65
72053,110,2021-02-07,0.642
72053,111,2021-02-08,0.633
72053,112,2021-02-09,0.624
72053,113,2021-02-10,0.614
72053,114,2021-02-11,0.605
72053,115,2021-02-12,0.595
72053,116,2021-02-13,0.585
72053,117,2021-02-14,0.576
72053,118,2021-02-15,0.567
72053,119,2021-02-16,0.56
72053,120,2021-02-17,0.556
72053,121,2021-02-18,0.555
72053,122,2021-02-19,0.554
72053,123,2021-02-20,0.553
72053,124,2021-02-21,0.551
72053,125,2021-02-22,0.548
72053,126,2021-02-23,0.545
72053,127,2021-02-24,0.541
72053,128,2021-02-25,0.537
72053,129,2021-02-26,0.533
72053,130,2021-02-27,0.529
72053,131,2021-02-28,0.525
72053,132,2021-03-01,0.519
72053,133,2021-03-02,0.511
72053,134,2021-03-03,0.501
72053,135,2021-03-04,0.488
72053,136,2021-03-05,0.474
72053,137,2021-03-06,0.458
72053,138,2021-03-07,0.442
72053,139,2021-03-08,0.424
72053,140,2021-03-09,0.405
72053,141,2021-03-10,0.384
72053,142,2021-03-11,0.363
72053,143,2021-03-12,0.343
72053,144,2021-03-13,0.323
72053,145,2021-03-14,0.307
72053,146,2021-03-15,0.292
72053,147,2021-03-16,0.279
72053,148,2021-03-17,0.267
72053,149,2021-03-18,0.256
72053,150,2021-03-19,0.245
72053,151,2021-03-20,0.236
72053,152,2021-03-21,0.227
72053,153,2021-03-22,0.217
72053,154,2021-03-23,0.208
72053,155,2021-03-24,0.199
72053,156,2021-03-25,0.19
72053,157,2021-03-26,0.183
72053,158,2021-03-27,0.176
72053,159,2021-03-28,0.171
72053,160,2021-03-29,0.167
72053,161,2021-03-30,0.163
