gfid,datenum,date,ndvi
52023,71,2020-12-30,0.456
52023,72,2020-12-31,0.464
52023,73,2021-01-01,0.472
52023,74,2021-01-02,0.48
52023,75,2021-01-03,0.488
52023,76,2021-01-04,0.495
52023,77,2021-01-05,0.503
52023,78,2021-01-06,0.51
52023,79,2021-01-07,0.517
52023,80,2021-01-08,0.524
52023,81,2021-01-09,0.531
52023,82,2021-01-10,0.538
52023,83,2021-01-11,0.544
52023,84,2021-01-12,0.55
52023,85,2021-01-13,0.556
52023,86,2021-01-14,0.562
52023,87,2021-01-15,0.567
52023,88,2021-01-16,0.572
52023,89,2021-01-17,0.577
52023,90,2021-01-18,0.581
52023,91,2021-01-19,0.586
52023,92,2021-01-20,0.589
52023,93,2021-01-21,0.593
52023,94,2021-01-22,0.596
52023,95,2021-01-23,0.599
52023,96,2021-01-24,0.601
52023,97,2021-01-25,0.603
52023,98,2021-01-26,0.604
52023,99,2021-01-27,0.605
52023,100,2021-01-28,0.606
52023,101,2021-01-29,0.606
52023,102,2021-01-30,0.606
52023,103,2021-01-31,0.605
52023,104,2021-02-01,0.604
52023,105,2021-02-02,0.603
52023,106,2021-02-03,0.602
52023,107,2021-02-04,0.6
52023,108,2021-02-05,0.599
52023,109,2021-02-06,0.598
52023,110,2021-02-07,0.597
52023,111,2021-02-08,0.597
52023,112,2021-02-09,0.597
52023,113,2021-02-10,0.597
52023,114,2021-02-11,0.597
52023,115,2021-02-12,0.597
52023,116,2021-02-13,0.598
52023,117,2021-02-14,0.599
52023,118,2021-02-15,0.6
52023,119,2021-02-16,0.601
52023,120,2021-02-17,0.602
52023,121,2021-02-18,0.604
52023,122,2021-02-19,0.605
52023,123,2021-02-20,0.606
52023,124,2021-02-21,0.607
52023,125,2021-02-22,0.608
52023,126,2021-02-23,0.609
52023,127,2021-02-24,0.609
52023,128,2021-02-25,0.607
52023,129,2021-02-26,0.602
52023,130,2021-02-27,0.594
52023,131,2021-02-28,0.586
52023,132,2021-03-01,0.577
52023,133,2021-03-02,0.568
52023,134,2021-03-03,0.559
52023,135,2021-03-04,0.55
52023,136,2021-03-05,0.541
52023,137,2021-03-06,0.532
52023,138,2021-03-07,0.525
52023,139,2021-03-08,0.522
52023,140,2021-03-09,0.524
52023,141,2021-03-10,0.53
52023,142,2021-03-11,0.539
52023,143,2021-03-12,0.551
52023,144,2021-03-13,0.564
52023,145,2021-03-14,0.579
52023,146,2021-03-15,0.594
52023,147,2021-03-16,0.608
52023,148,2021-03-17,0.62
52023,149,2021-03-18,0.626
52023,150,2021-03-19,0.626
52023,151,2021-03-20,0.62
52023,152,2021-03-21,0.606
52023,153,2021-03-22,0.585
52023,154,2021-03-23,0.558
52023,155,2021-03-24,0.527
52023,156,2021-03-25,0.494
52023,157,2021-03-26,0.461
52023,158,2021-03-27,0.43
52023,159,2021-03-28,0.401
52023,160,2021-03-29,0.377
52023,161,2021-03-30,0.358
52023,162,2021-03-31,0.343
52023,163,2021-04-01,0.33
52023,164,2021-04-02,0.319
52023,165,2021-04-03,0.309
52023,166,2021-04-04,0.301
52023,167,2021-04-05,0.293
52023,168,2021-04-06,0.285
52023,169,2021-04-07,0.277
52023,170,2021-04-08,0.267
52023,171,2021-04-09,0.257
52023,172,2021-04-10,0.247
52023,173,2021-04-11,0.236
52023,174,2021-04-12,0.228
52023,175,2021-04-13,0.223
52023,176,2021-04-14,0.219
52023,177,2021-04-15,0.216
52023,178,2021-04-16,0.212
52023,179,2021-04-17,0.207
52023,180,2021-04-18,0.201
52023,181,2021-04-19,0.194
52023,182,2021-04-20,0.186
52023,183,2021-04-21,0.178
52023,184,2021-04-22,0.168
52023,185,2021-04-23,0.159
52023,186,2021-04-24,0.15
52023,187,2021-04-25,0.141
52023,188,2021-04-26,0.133
52023,189,2021-04-27,0.126
52023,190,2021-04-28,0.12
52023,191,2021-04-29,0.116
52023,192,2021-04-30,0.112
52023,193,2021-05-01,0.11
52023,194,2021-05-02,0.108
52023,195,2021-05-03,0.108
52023,196,2021-05-04,0.108
52023,197,2021-05-05,0.109
52023,198,2021-05-06,0.109
52023,199,2021-05-07,0.109
52023,200,2021-05-08,0.109
52023,201,2021-05-09,0.109
52024,0,2020-10-20,0.204
52024,1,2020-10-21,0.206
52024,2,2020-10-22,0.208
52024,3,2020-10-23,0.209
52024,4,2020-10-24,0.208
52024,5,2020-10-25,0.207
52024,6,2020-10-26,0.206
52024,7,2020-10-27,0.204
52024,8,2020-10-28,0.203
52024,9,2020-10-29,0.202
52024,10,2020-10-30,0.202
52024,11,2020-10-31,0.203
52024,12,2020-11-01,0.206
52024,13,2020-11-02,0.213
52024,14,2020-11-03,0.225
52024,15,2020-11-04,0.242
52024,16,2020-11-05,0.261
52024,17,2020-11-06,0.282
52024,18,2020-11-07,0.304
52024,19,2020-11-08,0.327
52024,20,2020-11-09,0.35
52024,21,2020-11-10,0.373
52024,22,2020-11-11,0.397
52024,23,2020-11-12,0.419
52024,24,2020-11-13,0.438
52024,25,2020-11-14,0.452
52024,26,2020-11-15,0.463
52024,27,2020-11-16,0.471
52024,28,2020-11-17,0.478
52024,29,2020-11-18,0.484
52024,30,2020-11-19,0.489
52024,31,2020-11-20,0.493
52024,32,2020-11-21,0.496
52024,33,2020-11-22,0.498
52024,34,2020-11-23,0.5
52024,35,2020-11-24,0.502
52024,36,2020-11-25,0.503
52024,37,2020-11-26,0.505
52024,38,2020-11-27,0.512
52024,39,2020-11-28,0.522
52024,40,2020-11-29,0.537
52024,41,2020-11-30,0.556
52024,42,2020-12-01,0.576
52024,43,2020-12-02,0.599
52024,44,2020-12-03,0.624
52024,45,2020-12-04,0.651
52024,46,2020-12-05,0.677
52024,47,2020-12-06,0.704
52024,48,2020-12-07,0.729
52024,49,2020-12-08,0.751
52024,50,2020-12-09,0.768
52024,51,2020-12-10,0.78
52024,52,2020-12-11,0.79
52024,53,2020-12-12,0.797
52024,54,2020-12-13,0.802
52024,55,2020-12-14,0.804
52024,56,2020-12-15,0.806
52024,57,2020-12-16,0.806
52024,58,2020-12-17,0.803
52024,59,2020-12-18,0.798
52024,60,2020-12-19,0.79
52024,61,2020-12-20,0.781
52024,62,2020-12-21,0.771
52024,63,2020-12-22,0.762
52024,64,2020-12-23,0.752
52024,65,2020-12-24,0.742
52024,66,2020-12-25,0.732
52024,67,2020-12-26,0.722
52024,68,2020-12-27,0.713
52024,69,2020-12-28,0.706
52024,70,2020-12-29,0.702
52024,71,2020-12-30,0.7
52024,72,2020-12-31,0.699
52024,73,2021-01-01,0.698
52024,74,2021-01-02,0.697
52024,75,2021-01-03,0.696
52024,76,2021-01-04,0.695
52024,77,2021-01-05,0.694
52024,78,2021-01-06,0.693
52024,79,2021-01-07,0.691
52024,80,2021-01-08,0.69
52024,81,2021-01-09,0.689
52024,82,2021-01-10,0.688
52024,83,2021-01-11,0.686
52024,84,2021-01-12,0.685
52024,85,2021-01-13,0.684
52024,86,2021-01-14,0.683
52024,87,2021-01-15,0.682
52024,88,2021-01-16,0.682
52024,89,2021-01-17,0.681
52024,90,2021-01-18,0.681
52024,91,2021-01-19,0.681
52024,92,2021-01-20,0.681
52024,93,2021-01-21,0.681
52024,94,2021-01-22,0.682
52024,95,2021-01-23,0.683
52024,96,2021-01-24,0.684
52024,97,2021-01-25,0.686
52024,98,2021-01-26,0.687
52024,99,2021-01-27,0.689
52024,100,2021-01-28,0.692
52024,101,2021-01-29,0.694
52024,102,2021-01-30,0.698
52024,103,2021-01-31,0.705
52024,104,2021-02-01,0.714
52024,105,2021-02-02,0.726
52024,106,2021-02-03,0.738
52024,107,2021-02-04,0.752
52024,108,2021-02-05,0.765
52024,109,2021-02-06,0.778
52024,110,2021-02-07,0.791
52024,111,2021-02-08,0.804
52024,112,2021-02-09,0.817
52024,113,2021-02-10,0.828
52024,114,2021-02-11,0.837
52024,115,2021-02-12,0.844
52024,116,2021-02-13,0.847
52024,117,2021-02-14,0.85
52024,118,2021-02-15,0.853
52024,119,2021-02-16,0.856
52024,120,2021-02-17,0.859
52024,121,2021-02-18,0.862
52024,122,2021-02-19,0.865
52024,123,2021-02-20,0.868
52024,124,2021-02-21,0.871
52024,125,2021-02-22,0.874
52024,126,2021-02-23,0.877
52024,127,2021-02-24,0.879
52024,128,2021-02-25,0.879
52024,129,2021-02-26,0.878
52024,130,2021-02-27,0.874
52024,131,2021-02-28,0.87
52024,132,2021-03-01,0.865
52024,133,2021-03-02,0.86
52024,134,2021-03-03,0.855
52024,135,2021-03-04,0.851
52024,136,2021-03-05,0.847
52024,137,2021-03-06,0.843
52024,138,2021-03-07,0.84
52024,139,2021-03-08,0.84
52024,140,2021-03-09,0.842
52024,141,2021-03-10,0.846
52024,142,2021-03-11,0.851
52024,143,2021-03-12,0.856
52024,144,2021-03-13,0.861
52024,145,2021-03-14,0.866
52024,146,2021-03-15,0.871
52024,147,2021-03-16,0.875
52024,148,2021-03-17,0.878
52024,149,2021-03-18,0.881
52024,150,2021-03-19,0.882
52024,151,2021-03-20,0.882
52024,152,2021-03-21,0.881
52024,153,2021-03-22,0.879
52024,154,2021-03-23,0.876
52024,155,2021-03-24,0.872
52024,156,2021-03-25,0.867
52024,157,2021-03-26,0.862
52024,158,2021-03-27,0.856
52024,159,2021-03-28,0.849
52024,160,2021-03-29,0.841
52024,161,2021-03-30,0.833
52024,162,2021-03-31,0.824
52024,163,2021-04-01,0.816
52024,164,2021-04-02,0.807
52024,165,2021-04-03,0.797
52024,166,2021-04-04,0.787
52024,167,2021-04-05,0.775
52024,168,2021-04-06,0.76
52024,169,2021-04-07,0.74
52024,170,2021-04-08,0.718
52024,171,2021-04-09,0.694
52024,172,2021-04-10,0.67
52024,173,2021-04-11,0.646
52024,174,2021-04-12,0.622
52024,175,2021-04-13,0.599
52024,176,2021-04-14,0.575
52024,177,2021-04-15,0.552
52024,178,2021-04-16,0.531
52024,179,2021-04-17,0.512
52024,180,2021-04-18,0.497
52024,181,2021-04-19,0.484
52024,182,2021-04-20,0.472
52024,183,2021-04-21,0.46
52024,184,2021-04-22,0.447
52024,185,2021-04-23,0.434
52024,186,2021-04-24,0.42
52024,187,2021-04-25,0.407
52024,188,2021-04-26,0.395
52024,189,2021-04-27,0.383
52024,190,2021-04-28,0.372
52024,191,2021-04-29,0.363
52024,192,2021-04-30,0.356
52024,193,2021-05-01,0.351
52024,194,2021-05-02,0.348
52024,195,2021-05-03,0.348
52024,196,2021-05-04,0.349
52024,197,2021-05-05,0.353
52024,198,2021-05-06,0.359
52024,199,2021-05-07,0.368
52024,200,2021-05-08,0.379
52024,201,2021-05-09,0.394
52024,202,2021-05-10,0.406
52025,0,2020-10-20,0.698
52025,1,2020-10-21,0.679
52025,2,2020-10-22,0.659
52025,3,2020-10-23,0.636
52025,4,2020-10-24,0.611
52025,5,2020-10-25,0.584
52025,6,2020-10-26,0.556
52025,7,2020-10-27,0.527
52025,8,2020-10-28,0.497
52025,9,2020-10-29,0.465
52025,10,2020-10-30,0.434
52025,11,2020-10-31,0.402
52025,12,2020-11-01,0.371
52025,13,2020-11-02,0.34
52025,14,2020-11-03,0.309
52025,15,2020-11-04,0.279
52025,16,2020-11-05,0.251
52025,17,2020-11-06,0.226
52025,18,2020-11-07,0.204
52025,19,2020-11-08,0.185
52025,20,2020-11-09,0.168
52025,21,2020-11-10,0.155
52025,22,2020-11-11,0.144
52025,23,2020-11-12,0.136
52025,24,2020-11-13,0.131
52025,25,2020-11-14,0.128
52025,26,2020-11-15,0.128
52025,27,2020-11-16,0.129
52025,28,2020-11-17,0.13
52025,29,2020-11-18,0.131
52025,30,2020-11-19,0.133
52025,31,2020-11-20,0.135
52025,32,2020-11-21,0.138
52025,33,2020-11-22,0.142
52025,34,2020-11-23,0.146
52025,35,2020-11-24,0.152
52025,36,2020-11-25,0.158
52025,37,2020-11-26,0.166
52025,38,2020-11-27,0.176
52025,39,2020-11-28,0.189
52025,40,2020-11-29,0.205
52025,41,2020-11-30,0.225
52025,42,2020-12-01,0.247
52025,43,2020-12-02,0.272
52025,44,2020-12-03,0.299
52025,45,2020-12-04,0.326
52025,46,2020-12-05,0.354
52025,47,2020-12-06,0.38
52025,48,2020-12-07,0.405
52025,49,2020-12-08,0.427
52025,50,2020-12-09,0.447
52025,51,2020-12-10,0.463
52025,52,2020-12-11,0.476
52025,53,2020-12-12,0.49
52025,54,2020-12-13,0.506
52025,55,2020-12-14,0.523
52025,56,2020-12-15,0.541
52025,57,2020-12-16,0.559
52025,58,2020-12-17,0.577
52025,59,2020-12-18,0.595
52025,60,2020-12-19,0.614
52025,61,2020-12-20,0.633
52025,62,2020-12-21,0.652
52025,63,2020-12-22,0.67
52025,64,2020-12-23,0.684
52025,65,2020-12-24,0.693
52025,66,2020-12-25,0.698
52025,67,2020-12-26,0.701
52025,68,2020-12-27,0.703
52025,69,2020-12-28,0.704
52025,70,2020-12-29,0.706
52025,71,2020-12-30,0.707
52025,72,2020-12-31,0.708
52025,73,2021-01-01,0.708
52025,74,2021-01-02,0.709
52025,75,2021-01-03,0.709
52025,76,2021-01-04,0.709
52025,77,2021-01-05,0.709
52025,78,2021-01-06,0.709
52025,79,2021-01-07,0.708
52025,80,2021-01-08,0.708
52025,81,2021-01-09,0.707
52025,82,2021-01-10,0.706
52025,83,2021-01-11,0.705
52025,84,2021-01-12,0.704
52025,85,2021-01-13,0.703
52025,86,2021-01-14,0.702
52025,87,2021-01-15,0.701
52025,88,2021-01-16,0.701
52025,89,2021-01-17,0.7
52025,90,2021-01-18,0.7
52025,91,2021-01-19,0.7
52025,92,2021-01-20,0.7
52025,93,2021-01-21,0.7
52025,94,2021-01-22,0.701
52025,95,2021-01-23,0.702
52025,96,2021-01-24,0.703
52025,97,2021-01-25,0.704
52025,98,2021-01-26,0.706
52025,99,2021-01-27,0.708
52025,100,2021-01-28,0.71
52025,101,2021-01-29,0.713
52025,102,2021-01-30,0.717
52025,103,2021-01-31,0.724
52025,104,2021-02-01,0.734
52025,105,2021-02-02,0.748
52025,106,2021-02-03,0.763
52025,107,2021-02-04,0.778
52025,108,2021-02-05,0.794
52025,109,2021-02-06,0.809
52025,110,2021-02-07,0.825
52025,111,2021-02-08,0.841
52025,112,2021-02-09,0.857
52025,113,2021-02-10,0.872
52025,114,2021-02-11,0.883
52025,115,2021-02-12,0.891
52025,116,2021-02-13,0.896
52025,117,2021-02-14,0.899
52025,118,2021-02-15,0.9
52025,119,2021-02-16,0.9
52025,120,2021-02-17,0.899
52025,121,2021-02-18,0.897
52025,122,2021-02-19,0.895
52025,123,2021-02-20,0.893
52025,124,2021-02-21,0.891
52025,125,2021-02-22,0.889
52025,126,2021-02-23,0.888
52025,127,2021-02-24,0.886
52025,128,2021-02-25,0.884
52025,129,2021-02-26,0.883
52025,130,2021-02-27,0.882
52025,131,2021-02-28,0.881
52025,132,2021-03-01,0.88
52025,133,2021-03-02,0.878
52025,134,2021-03-03,0.873
52025,135,2021-03-04,0.867
52025,136,2021-03-05,0.859
52025,137,2021-03-06,0.851
52025,138,2021-03-07,0.842
52025,139,2021-03-08,0.833
52025,140,2021-03-09,0.825
52025,141,2021-03-10,0.816
52025,142,2021-03-11,0.808
52025,143,2021-03-12,0.8
52025,144,2021-03-13,0.793
52025,145,2021-03-14,0.787
52025,146,2021-03-15,0.781
52025,147,2021-03-16,0.775
52025,148,2021-03-17,0.766
52025,149,2021-03-18,0.754
52025,150,2021-03-19,0.736
52025,151,2021-03-20,0.713
52025,152,2021-03-21,0.686
52025,153,2021-03-22,0.653
52025,154,2021-03-23,0.615
52025,155,2021-03-24,0.575
52025,156,2021-03-25,0.532
52025,157,2021-03-26,0.489
52025,158,2021-03-27,0.446
52025,159,2021-03-28,0.405
52025,160,2021-03-29,0.368
52025,161,2021-03-30,0.335
52025,162,2021-03-31,0.307
52025,163,2021-04-01,0.284
52025,164,2021-04-02,0.265
52025,165,2021-04-03,0.251
52025,166,2021-04-04,0.239
52025,167,2021-04-05,0.23
52025,168,2021-04-06,0.222
52025,169,2021-04-07,0.214
52025,170,2021-04-08,0.206
52025,171,2021-04-09,0.199
52025,172,2021-04-10,0.192
52025,173,2021-04-11,0.185
52025,174,2021-04-12,0.179
52025,175,2021-04-13,0.173
52025,176,2021-04-14,0.167
52025,177,2021-04-15,0.161
52025,178,2021-04-16,0.155
52025,179,2021-04-17,0.149
52025,180,2021-04-18,0.143
52025,181,2021-04-19,0.138
52025,182,2021-04-20,0.133
52025,183,2021-04-21,0.128
52025,184,2021-04-22,0.123
52025,185,2021-04-23,0.118
52025,186,2021-04-24,0.114
52025,187,2021-04-25,0.11
52025,188,2021-04-26,0.106
52025,189,2021-04-27,0.103
52025,190,2021-04-28,0.1
52025,191,2021-04-29,0.097
52025,192,2021-04-30,0.095
52025,193,2021-05-01,0.093
52025,194,2021-05-02,0.092
52025,195,2021-05-03,0.092
52025,196,2021-05-04,0.091
52025,197,2021-05-05,0.092
52025,198,2021-05-06,0.093
52025,199,2021-05-07,0.094
52025,200,2021-05-08,0.096
52025,201,2021-05-09,0.098
52025,202,2021-05-10,0.1
52026,0,2020-10-20,0.267
52026,1,2020-10-21,0.265
52026,2,2020-10-22,0.264
52026,3,2020-10-23,0.262
52026,4,2020-10-24,0.261
52026,5,2020-10-25,0.26
52026,6,2020-10-26,0.26
52026,7,2020-10-27,0.259
52026,8,2020-10-28,0.258
52026,9,2020-10-29,0.257
52026,10,2020-10-30,0.256
52026,11,2020-10-31,0.254
52026,12,2020-11-01,0.25
52026,13,2020-11-02,0.244
52026,14,2020-11-03,0.234
52026,15,2020-11-04,0.222
52026,16,2020-11-05,0.209
52026,17,2020-11-06,0.197
52026,18,2020-11-07,0.184
52026,19,2020-11-08,0.172
52026,20,2020-11-09,0.161
52026,21,2020-11-10,0.15
52026,22,2020-11-11,0.14
52026,23,2020-11-12,0.133
52026,24,2020-11-13,0.128
52026,25,2020-11-14,0.127
52026,26,2020-11-15,0.128
52026,27,2020-11-16,0.131
52026,28,2020-11-17,0.134
52026,29,2020-11-18,0.137
52026,30,2020-11-19,0.14
52026,31,2020-11-20,0.143
52026,32,2020-11-21,0.145
52026,33,2020-11-22,0.147
52026,34,2020-11-23,0.15
52026,35,2020-11-24,0.152
52026,36,2020-11-25,0.154
52026,37,2020-11-26,0.156
52026,38,2020-11-27,0.159
52026,39,2020-11-28,0.163
52026,40,2020-11-29,0.169
52026,41,2020-11-30,0.176
52026,42,2020-12-01,0.186
52026,43,2020-12-02,0.197
52026,44,2020-12-03,0.21
52026,45,2020-12-04,0.225
52026,46,2020-12-05,0.242
52026,47,2020-12-06,0.26
52026,48,2020-12-07,0.281
52026,49,2020-12-08,0.303
52026,50,2020-12-09,0.327
52026,51,2020-12-10,0.351
52026,52,2020-12-11,0.375
52026,53,2020-12-12,0.401
52026,54,2020-12-13,0.426
52026,55,2020-12-14,0.451
52026,56,2020-12-15,0.475
52026,57,2020-12-16,0.499
52026,58,2020-12-17,0.52
52026,59,2020-12-18,0.541
52026,60,2020-12-19,0.559
52026,61,2020-12-20,0.574
52026,62,2020-12-21,0.588
52026,63,2020-12-22,0.599
52026,64,2020-12-23,0.608
52026,65,2020-12-24,0.614
52026,66,2020-12-25,0.619
52026,67,2020-12-26,0.622
52026,68,2020-12-27,0.625
52026,69,2020-12-28,0.626
52026,70,2020-12-29,0.627
52026,71,2020-12-30,0.628
52026,72,2020-12-31,0.628
52026,73,2021-01-01,0.628
52026,74,2021-01-02,0.628
52026,75,2021-01-03,0.629
52026,76,2021-01-04,0.629
52026,77,2021-01-05,0.63
52026,78,2021-01-06,0.63
52026,79,2021-01-07,0.631
52026,80,2021-01-08,0.632
52026,81,2021-01-09,0.633
52026,82,2021-01-10,0.634
52026,83,2021-01-11,0.635
52026,84,2021-01-12,0.636
52026,85,2021-01-13,0.637
52026,86,2021-01-14,0.639
52026,87,2021-01-15,0.64
52026,88,2021-01-16,0.642
52026,89,2021-01-17,0.643
52026,90,2021-01-18,0.645
52026,91,2021-01-19,0.646
52026,92,2021-01-20,0.648
52026,93,2021-01-21,0.65
52026,94,2021-01-22,0.651
52026,95,2021-01-23,0.653
52026,96,2021-01-24,0.656
52026,97,2021-01-25,0.658
52026,98,2021-01-26,0.661
52026,99,2021-01-27,0.664
52026,100,2021-01-28,0.667
52026,101,2021-01-29,0.671
52026,102,2021-01-30,0.676
52026,103,2021-01-31,0.686
52026,104,2021-02-01,0.701
52026,105,2021-02-02,0.72
52026,106,2021-02-03,0.74
52026,107,2021-02-04,0.759
52026,108,2021-02-05,0.779
52026,109,2021-02-06,0.798
52026,110,2021-02-07,0.817
52026,111,2021-02-08,0.835
52026,112,2021-02-09,0.853
52026,113,2021-02-10,0.868
52026,114,2021-02-11,0.879
52026,115,2021-02-12,0.886
52026,116,2021-02-13,0.888
52026,117,2021-02-14,0.888
52026,118,2021-02-15,0.888
52026,119,2021-02-16,0.887
52026,120,2021-02-17,0.886
52026,121,2021-02-18,0.884
52026,122,2021-02-19,0.883
52026,123,2021-02-20,0.882
52026,124,2021-02-21,0.882
52026,125,2021-02-22,0.882
52026,126,2021-02-23,0.882
52026,127,2021-02-24,0.882
52026,128,2021-02-25,0.881
52026,129,2021-02-26,0.881
52026,130,2021-02-27,0.88
52026,131,2021-02-28,0.878
52026,132,2021-03-01,0.876
52026,133,2021-03-02,0.873
52026,134,2021-03-03,0.867
52026,135,2021-03-04,0.86
52026,136,2021-03-05,0.852
52026,137,2021-03-06,0.844
52026,138,2021-03-07,0.836
52026,139,2021-03-08,0.829
52026,140,2021-03-09,0.822
52026,141,2021-03-10,0.816
52026,142,2021-03-11,0.81
52026,143,2021-03-12,0.804
52026,144,2021-03-13,0.798
52026,145,2021-03-14,0.791
52026,146,2021-03-15,0.784
52026,147,2021-03-16,0.775
52026,148,2021-03-17,0.762
52026,149,2021-03-18,0.746
52026,150,2021-03-19,0.724
52026,151,2021-03-20,0.697
52026,152,2021-03-21,0.666
52026,153,2021-03-22,0.631
52026,154,2021-03-23,0.592
52026,155,2021-03-24,0.553
52026,156,2021-03-25,0.513
52026,157,2021-03-26,0.475
52026,158,2021-03-27,0.438
52026,159,2021-03-28,0.405
52026,160,2021-03-29,0.376
52026,161,2021-03-30,0.351
52026,162,2021-03-31,0.33
52026,163,2021-04-01,0.312
52026,164,2021-04-02,0.298
52026,165,2021-04-03,0.285
52026,166,2021-04-04,0.275
52026,167,2021-04-05,0.265
52026,168,2021-04-06,0.256
52026,169,2021-04-07,0.246
52026,170,2021-04-08,0.235
52026,171,2021-04-09,0.225
52026,172,2021-04-10,0.215
52026,173,2021-04-11,0.204
52026,174,2021-04-12,0.195
52026,175,2021-04-13,0.187
52026,176,2021-04-14,0.18
52026,177,2021-04-15,0.173
52026,178,2021-04-16,0.166
52026,179,2021-04-17,0.16
52026,180,2021-04-18,0.153
52026,181,2021-04-19,0.147
52026,182,2021-04-20,0.142
52026,183,2021-04-21,0.136
52026,184,2021-04-22,0.131
52026,185,2021-04-23,0.125
52026,186,2021-04-24,0.121
52026,187,2021-04-25,0.116
52026,188,2021-04-26,0.112
52026,189,2021-04-27,0.108
52026,190,2021-04-28,0.104
52026,191,2021-04-29,0.1
52026,192,2021-04-30,0.097
52026,193,2021-05-01,0.094
52026,194,2021-05-02,0.092
52026,195,2021-05-03,0.089
52026,196,2021-05-04,0.087
52026,197,2021-05-05,0.086
52026,198,2021-05-06,0.086
52026,199,2021-05-07,0.086
52026,200,2021-05-08,0.088
52026,201,2021-05-09,0.091
52026,202,2021-05-10,0.093
52027,0,2020-10-20,0.727
52027,1,2020-10-21,0.709
52027,2,2020-10-22,0.69
52027,3,2020-10-23,0.667
52027,4,2020-10-24,0.642
52027,5,2020-10-25,0.615
52027,6,2020-10-26,0.586
52027,7,2020-10-27,0.555
52027,8,2020-10-28,0.522
52027,9,2020-10-29,0.489
52027,10,2020-10-30,0.456
52027,11,2020-10-31,0.424
52027,12,2020-11-01,0.395
52027,13,2020-11-02,0.367
52027,14,2020-11-03,0.342
52027,15,2020-11-04,0.32
52027,16,2020-11-05,0.301
52027,17,2020-11-06,0.285
52027,18,2020-11-07,0.271
52027,19,2020-11-08,0.26
52027,20,2020-11-09,0.252
52027,21,2020-11-10,0.246
52027,22,2020-11-11,0.242
52027,23,2020-11-12,0.239
52027,24,2020-11-13,0.236
52027,25,2020-11-14,0.234
52027,26,2020-11-15,0.233
52027,27,2020-11-16,0.232
52027,28,2020-11-17,0.23
52027,29,2020-11-18,0.228
52027,30,2020-11-19,0.225
52027,31,2020-11-20,0.222
52027,32,2020-11-21,0.217
52027,33,2020-11-22,0.212
52027,34,2020-11-23,0.206
52027,35,2020-11-24,0.2
52027,36,2020-11-25,0.194
52027,37,2020-11-26,0.188
52027,38,2020-11-27,0.182
52027,39,2020-11-28,0.177
52027,40,2020-11-29,0.174
52027,41,2020-11-30,0.171
52027,42,2020-12-01,0.17
52027,43,2020-12-02,0.17
52027,44,2020-12-03,0.171
52027,45,2020-12-04,0.173
52027,46,2020-12-05,0.177
52027,47,2020-12-06,0.181
52027,48,2020-12-07,0.185
52027,49,2020-12-08,0.19
52027,50,2020-12-09,0.196
52027,51,2020-12-10,0.203
52027,52,2020-12-11,0.21
52027,53,2020-12-12,0.217
52027,54,2020-12-13,0.225
52027,55,2020-12-14,0.234
52027,56,2020-12-15,0.243
52027,57,2020-12-16,0.253
52027,58,2020-12-17,0.264
52027,59,2020-12-18,0.275
52027,60,2020-12-19,0.287
52027,61,2020-12-20,0.3
52027,62,2020-12-21,0.313
52027,63,2020-12-22,0.327
52027,64,2020-12-23,0.341
52027,65,2020-12-24,0.356
52027,66,2020-12-25,0.371
52027,67,2020-12-26,0.387
52027,68,2020-12-27,0.402
52027,69,2020-12-28,0.418
52027,70,2020-12-29,0.433
52027,71,2020-12-30,0.447
52027,72,2020-12-31,0.459
52027,73,2021-01-01,0.471
52027,74,2021-01-02,0.482
52027,75,2021-01-03,0.491
52027,76,2021-01-04,0.499
52027,77,2021-01-05,0.506
52027,78,2021-01-06,0.511
52027,79,2021-01-07,0.516
52027,80,2021-01-08,0.52
52027,81,2021-01-09,0.524
52027,82,2021-01-10,0.527
52027,83,2021-01-11,0.53
52027,84,2021-01-12,0.533
52027,85,2021-01-13,0.536
52027,86,2021-01-14,0.538
52027,87,2021-01-15,0.542
52027,88,2021-01-16,0.545
52027,89,2021-01-17,0.548
52027,90,2021-01-18,0.552
52027,91,2021-01-19,0.556
52027,92,2021-01-20,0.561
52027,93,2021-01-21,0.565
52027,94,2021-01-22,0.571
52027,95,2021-01-23,0.576
52027,96,2021-01-24,0.582
52027,97,2021-01-25,0.589
52027,98,2021-01-26,0.596
52027,99,2021-01-27,0.604
52027,100,2021-01-28,0.612
52027,101,2021-01-29,0.621
52027,102,2021-01-30,0.632
52027,103,2021-01-31,0.647
52027,104,2021-02-01,0.665
52027,105,2021-02-02,0.686
52027,106,2021-02-03,0.708
52027,107,2021-02-04,0.73
52027,108,2021-02-05,0.751
52027,109,2021-02-06,0.771
52027,110,2021-02-07,0.79
52027,111,2021-02-08,0.809
52027,112,2021-02-09,0.826
52027,113,2021-02-10,0.841
52027,114,2021-02-11,0.852
52027,115,2021-02-12,0.859
52027,116,2021-02-13,0.862
52027,117,2021-02-14,0.863
52027,118,2021-02-15,0.864
52027,119,2021-02-16,0.865
52027,120,2021-02-17,0.865
52027,121,2021-02-18,0.865
52027,122,2021-02-19,0.865
52027,123,2021-02-20,0.865
52027,124,2021-02-21,0.866
52027,125,2021-02-22,0.867
52027,126,2021-02-23,0.868
52027,127,2021-02-24,0.87
52027,128,2021-02-25,0.871
52027,129,2021-02-26,0.872
52027,130,2021-02-27,0.873
52027,131,2021-02-28,0.874
52027,132,2021-03-01,0.874
52027,133,2021-03-02,0.873
